STATION,STNAME,LATITUDE,LONGITUDE,FISHING,FISH,Field pH,Field DO,Field Temp,Field SampTemp,Field AirTemp,Field SampDepth,Field Turb,Field EC,EC,Color,Temp,pH,Total Alk,BiCarb,Cab,OH,Hardness,CalcHardness,Calc TDS,TSS,Ca,Cl,Mg,Nitrate,Nitrite,NO3+NO2,Ammonia,Kjeldahl N,Total N,DO,Total P,FRP,K,Na,SO4,Al,As,Cd,Cr,Cu,F,Fe,Pb,Mn,Hg,Mo,Ni,Se,SiO2,Zn,Anions,Cations,TOC,DOC,Chlorophyll-a,Phaeophytin,LOCATION,BOATING,ZONETYPE,ZONESUBTYP,DISPLAY_HE,ZONEID
,Linlithgow Lake,-37.768756,142.215378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),036-2
,Little Lake Boort,-36.117611,143.728552,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),053-2
,Loddon River,-36.833925,143.892332,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),063-1
,Mallacoota,-37.547655,149.763592,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),109-2.a
,Mallacoota,-37.477186,149.68884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),109-2.b
,Melton Reservoir,-37.684799,144.474157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-1 (<15%)
,Melton Reservoir,-37.684799,144.474157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.a (>15% & <20%)
,Melton Reservoir,-37.708129,144.509433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.a (>20%)
,Melton Reservoir,-37.719159,144.540891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.b (>15% & <20%)
,Melton Reservoir,-37.707521,144.510791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.b (>20%)
,Melton Reservoir,-37.740378,144.566918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.c (>15% & <20%)
,Melton Reservoir,-37.704866,144.52063,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.c (>20%)
,Melton Reservoir,-37.706847,144.527287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.d (>20%)
,Melton Reservoir,-37.714282,144.54131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.e (>20%)
,Melton Reservoir,-37.717135,144.54161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.f (>20%)
,Melton Reservoir,-37.715674,144.542814,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.f (>20%)
,Melton Reservoir,-37.719159,144.540891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.g (>20%)
,Melton Reservoir,-37.740378,144.566918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),150-2.h (>20%)
,Moodmere Lake,-36.042633,146.396971,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),129-2
,Port Fairy,-38.387603,142.244816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),020-1.a
,Port Fairy,-38.387995,142.243977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),020-1.b
,Port Fairy,-38.381475,142.241882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),020-1.c
,Port Of Barwon,-38.262376,144.49069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),010-1
,Purrumbete Lake,-38.271426,143.232062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),035-1
,Rocklands Reservoir,-37.232739,141.960771,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),044-2.a
,Rocklands Reservoir,-37.26909,142.131924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),044-2.b
,Sambell Lake,-36.359029,146.698664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),149-1
,Shallow Inlet,-38.786437,146.129242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,10 Knots,Speed Restriction (10 Knots),103-1
,Surrey River,-38.256473,141.695429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),026-1
,Tamboon,-37.774108,149.140249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),108-1
,Taylors Lake,-36.769299,142.394655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),143-2
,Tyers Lake,-37.81842,148.092538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),105-1.a
,Tyers Lake,-37.796778,148.043327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),105-1.b
,Tyers Lake,-37.731034,148.094203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),105-1.c
,Tyers Lake,-37.846898,148.078805,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),105-1.d
,Urquharts Bluff,-38.437539,144.133999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),015-2
,Victoria Park Lake,-36.392711,145.393979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),126-1
,Wallace Lake,-37.034704,141.293544,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),066-1
,Waranga Basin,-36.585649,145.069533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),085-2.a (>114.38)
,Waranga Basin,-36.590012,145.079216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),085-2.b (>114.38)
,Waranga Basin,-36.58668,145.127391,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),085-2.c (>114.38)
,Waranga Basin,-36.564896,145.127795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),085-2.d (>114.38)
,Western Port,-38.304674,145.521625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),005-3.a.ii
,Western Port,-38.437686,145.433884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),005-3.a.iii
,Western Port,-38.460583,145.183103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),005-3.a.iv
,Western Port,-38.468316,145.303584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),005-3.a.v
,Western Port,-38.53593,145.342772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),005-3.a.vi
,Western Port,-38.228916,145.311992,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),005-3.b
,Western Port,-38.221327,145.379848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),005-3.c
,Western Port,-38.306554,145.222885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),005-3.d
,Western Port,-38.453528,145.300181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),005-3.e
,Western Port,-38.447288,145.042724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),005-3.a.i
,Wimmera River Hindmarsh,-36.146151,141.994057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),068-2.a
,Wimmera River Hindmarsh,-36.131009,141.953994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),068-2.b
,Wimmera River Hindmarsh,-36.477125,142.047163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),068-2.c
,Wimmera River Hindmarsh,-36.496337,142.016744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),068-2.d
,Merri River,-38.34087,142.440713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),023-1
,Port Phillip,-37.872489,144.973113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-1.7.d
,Port Phillip,-37.908731,144.982318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-1.7.f
,Port Phillip,-37.905005,144.980344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-1.7.g
,Port Phillip,-37.945288,144.995261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-1.7.i
,Port Phillip,-38.009279,145.088721,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-2.7.b
,Port Phillip,-38.059089,145.146041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-2.7.c
,Port Phillip,-38.306395,144.99274,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-3.7.a
,Port Phillip,-38.349064,144.923396,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-3.7.b
,Port Phillip,-38.313,144.7052,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-3.7.c
,Port Phillip,-38.300383,144.655267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-3.7.d
,Port Phillip,-37.943616,144.666326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-3.b.ix
,Port Phillip,-37.840205,144.924159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-3.b.i
,Port Phillip,-37.853471,144.955037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-3.b.ii
,Port Phillip,-37.859488,144.968299,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-3.b.iii
,Port Phillip,-37.873142,144.976006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),001-3.b.iv
,Pykes Creek Reservoir,-37.603949,144.304143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),041-2.a (>30%)
,Pykes Creek Reservoir,-37.589383,144.295369,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),041-2.b (>30%)
,Pykes Creek Reservoir,-37.588708,144.291901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),041-2.c (>30%)
,Pykes Creek Reservoir,-37.609325,144.299953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),041-2.d (>30%)
,Lake Nagambie,-36.893035,145.115193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-1
,Lake Nagambie,-36.893035,145.115193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-4.a.i
,Lake Nagambie,-36.848859,145.092399,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-4.a.ii
,Lake Nagambie,-36.827767,145.084088,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-4.a.iii
,Lake Nagambie,-36.79763,145.086814,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-4.a.iv
,Lake Nagambie,-36.787624,145.122368,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-4.a.v
,Lake Nagambie,-36.737201,145.175346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-4.b
,Lake Nagambie,-36.883536,145.112816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,20 Knots,Speed Restriction (20 Knots),091-5.a
,Lake Nagambie,-36.794428,145.105517,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,20 Knots,Speed Restriction (20 Knots),091-5.b
,Lake Nagambie,-36.774784,145.138759,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,20 Knots,Speed Restriction (20 Knots),091-5.c
,Lake Nagambie,-36.767174,145.129995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,20 Knots,Speed Restriction (20 Knots),091-5.d
,Lake Nagambie,-36.74883,145.132797,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,20 Knots,Speed Restriction (20 Knots),091-5.e
,Lake Nagambie,-36.78711,145.149772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-10.a (>123.9m)
,Lake Nagambie,-36.787027,145.132616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-10.b (>123.9m)
,Lake Nagambie,-36.777446,145.145145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-10.c (>123.9m)
,Lake Nagambie,-36.78711,145.149772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),091-15 (<123.9m)
,Gippsland Lakes,-38.125879,147.068074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.a
,Gippsland Lakes,-38.125763,147.068626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.b
,Gippsland Lakes,-38.048401,147.268536,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.c
,Gippsland Lakes,-38.062011,147.249445,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.c
,Gippsland Lakes,-38.039796,147.586851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.e.i
,Gippsland Lakes,-38.04873,147.575129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.e.ii
,Gippsland Lakes,-38.025798,147.610802,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.e.iii
,Gippsland Lakes,-37.925008,147.857886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.f
,Gippsland Lakes,-37.94228,147.684754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.g
,Gippsland Lakes,-37.906608,147.734326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.h
,Gippsland Lakes,-37.894421,147.686777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.i
,Gippsland Lakes,-37.880095,147.682133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.j
,Gippsland Lakes,-37.729608,147.701758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.k
,Gippsland Lakes,-37.859168,147.794226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.l
,Gippsland Lakes,-37.894397,147.85798,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.m.i
,Gippsland Lakes,-37.893196,147.872372,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.m.ii
,Gippsland Lakes,-37.880552,147.861226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.n
,Gippsland Lakes,-37.880987,147.875948,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.o
,Gippsland Lakes,-37.87538,148.013159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.p
,Gippsland Lakes,-37.883034,147.97142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.q
,Gippsland Lakes,-37.892462,147.852169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.r
,Gippsland Lakes,-37.88749,147.963885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.s
,Gippsland Lakes,-37.892718,147.950622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Speed Restriction,5 Knots,Speed Restriction (5 Knots),104-2.t
